player_id,player_name,position,country,date_of_birth,height
p233849,Archie Mair,Goalkeeper,Scotland,2/10/2001,198
p233963,Konstantinos Mavropanos,Defender,Greece,12/11/1997,194
p2341,Gordon Durie,Forward,Scotland,12/6/1965,178
p2343,Jonatan Johansson,Forward,Finland,8/16/1975,185
p2344,Neil McCann,Midfielder,Scotland,8/11/1974,178
p234483,Aiden O'Neill,Midfielder,Australia,7/4/1998,178
p2347,Rod Wallace,Forward,England,10/2/1969,170
p234720,Giovanni McGregor,Midfielder,England,1/9/1999,\N
p2349,Iain Jenkins,Defender,Northern Ireland,11/24/1972,175
p234908,Juan Foyth,Defender,Argentina,1/12/1998,179
p235076,Jonathan De Bie,Goalkeeper,Belgium,5/28/2000,\N
p235180,Michael Collins,Defender,England,9/22/2000,\N
p2353,Peter Canero,Defender,Scotland,1/10/1981,176
p235381,Sam Dalby,Forward,England,12/7/1999,\N
p235382,Steven Alzate,Midfielder,Colombia,9/8/1998,180
p235425,Ben Cottrell,Midfielder,England,10/31/2001,\N
p235448,Ellery Balcombe,Goalkeeper,England,10/15/1999,190
p235530,Lloyd Kelly,Defender,England,10/6/1998,178
p235546,Jacob Sørensen,Midfielder,Denmark,3/3/1998,\N
p235599,Nikola Tavares,Defender,Croatia,1/17/1999,\N
p235640,Harry Boyes,Defender,England,11/2/2001,\N
p235644,Kane O'Connor,Defender,Scotland,1/17/2001,\N
p2368,Kevin McNaughton,Defender,Scotland,8/28/1982,178
p2380,Martin Andresen,Midfielder,Norway,2/2/1977,178
p2381,Fumaca,Midfielder,Brazil,7/15/1976,185
p2382,Kevin Gallacher,Forward,Scotland,11/23/1966,175
p2383,James Pullen,Goalkeeper,England,3/18/1982,188
p2385,Charlie Miller,,Scotland,3/18/1976,175
p2386,Larus Sigurdsson,Defender,Iceland,6/4/1973,183
p2387,Andy Townsend,Midfielder,Ireland,7/23/1963,180
p2388,Per Frandsen,Midfielder,Denmark,2/6/1970,185
p2390,Carlton Palmer,Defender,England,12/5/1965,188
p2392,Juninho Paulista,Midfielder,Brazil,2/22/1973,165
p2393,Carlos Marinelli,Midfielder,Argentina,3/14/1982,173
p2394,Ade Akinbiyi,Forward,Nigeria,10/10/1974,185
p2395,Steve Yates,Defender,England,1/29/1970,180
p2398,Gary Charles,Defender,England,4/13/1970,175
p2399,Danny Higginbotham,Defender,Gibraltar,12/29/1978,188
p2400,Luís Boa Morte,Forward,Portugal,8/4/1977,178
p240098,Billy Arce,Midfielder,Ecuador,7/12/1998,178
p2401,Trond Egil Soltvedt,Midfielder,Norway,2/15/1967,185
p240143,Ibrahima Diallo,Midfielder,France,3/8/1999,179
p2402,Eric Roy,Midfielder,France,9/26/1967,188
p2403,Adam Newton,Defender,St. Kitts & Nevis,12/4/1980,178
p2404,Michael Carrick,Midfielder,England,7/28/1981,188
p240498,Brandon Fleming,Defender,England,12/3/1999,\N
p240499,Daniel Batty,Midfielder,England,12/10/1997,178
p2405,Trond Andersen,Defender,Norway,1/6/1975,188
p240508,Bryce Hosannah,Defender,England,4/8/1999,\N
p240514,Kjell Scherpen,Goalkeeper,Netherlands,1/23/2000,202
p2406,Walid Badir,Midfielder,Israel,3/12/1974,183
p240795,Elias Sorensen,Forward,Denmark,9/18/1999,\N
p240796,Álvaro Fernández,Goalkeeper,Spain,4/13/1998,185
p2408,Peter Keen,Goalkeeper,England,11/16/1976,183
p240852,Yasin Ben El-Mhanni,Midfielder,England,10/26/1995,178
p2410,Rob Bowman,Defender,England,11/21/1975,183
p241157,Emerson Royal,Defender,Brazil,1/14/1999,181
p2412,Stuart Whitehead,Defender,England,7/17/1976,183
p241289,Ben Wilmot,Defender,England,11/4/1999,188
p2414,David Brightwell,Defender,England,1/7/1971,185
p2416,Scott Dobie,Forward,Scotland,10/10/1978,185
p241791,Ryan Schofield,Goalkeeper,England,12/11/1999,190
p242058,Moise Kean,Forward,Italy,2/28/2000,183
p242166,Mattéo Guendouzi,Midfielder,France,4/14/1999,185
p242183,James Morris,Defender,England,11/23/2001,\N
p242510,Louie Moulden,Goalkeeper,England,1/6/2002,\N
p242578,Ibrahim Meite,Forward,England,7/29/1996,188
p243016,Alexis Mac Allister,Midfielder,Argentina,12/24/1998,176
p243343,Jake Cain,Midfielder,England,9/2/2001,\N
p243345,Lewis O'Brien,Midfielder,England,10/14/1998,173
p243413,Regan Slater,Midfielder,England,9/11/1999,173
p243505,Jakub Moder,Midfielder,Poland,4/7/1999,188
p243531,Andrew Eleftheriou,Defender,England,11/8/1997,172
p243532,Dion Pereira,Midfielder,England,3/25/1999,180
p243568,Billy Gilmour,Midfielder,Scotland,6/11/2001,166
p243710,Bernardo Rosa,Midfielder,Brazil,9/20/2000,\N
p2441,Mark Arber,Defender,Zimbabwe,10/8/1977,185
p2442,John Doolan,Midfielder,England,5/7/1974,185
p2444,Marlon King,Forward,Jamaica,4/26/1980,185
p2445,Darren Currie,Midfielder,England,11/29/1974,178
p244560,Romain Perraud,Defender,France,9/22/1997,173
p244619,Luke Thomas,Defender,England,6/10/2001,\N
p244716,Cucho Hernández,Forward,Colombia,4/20/1999,176
p244723,Tyrick Mitchell,Defender,England,9/1/1999,\N
p244848,Teddy Jenks,Midfielder,England,3/12/2002,191
p244850,Morgan Rogers,Forward,England,7/26/2002,\N
p244851,Cole Palmer,Midfielder,England,5/6/2002,\N
p244852,Terell Pennant,Forward,England,9/14/2002,\N
p244853,Malachi Fagan-Walcott,Defender,England,3/11/2002,\N
p244856,Teden Mengi,Defender,England,4/30/2002,183
p244858,Fabio Carvalho,Midfielder,England,8/30/2002,\N
p244890,Joseph Hungbo,Midfielder,England,1/15/2000,\N
p244932,Ben Knight,Midfielder,England,6/14/2002,\N
p2452,Adrian Clarke,Midfielder,England,9/28/1974,178
p245419,Patson Daka,Forward,Zambia,10/9/1998,183
p245719,Taylor Harwood-Bellis,Defender,England,1/30/2002,188
p245749,Benjamin Davis,Midfielder,Thailand,11/24/2000,175
p245791,Cohen Bramall,Defender,England,4/2/1996,178
p245824,Carlos Vinícius,Forward,Brazil,3/25/1995,190
p245923,Luke Cundle,Midfielder,England,4/26/2002,\N
p24603,Henrik Larsen,Forward,Denmark,5/17/1966,188
p2464,Andy Collett,Goalkeeper,England,10/28/1973,183
p2466,Adam Reed,Defender,England,2/18/1975,180
p246878,Abdelhamid Sabiri,Midfielder,Germany,11/28/1996,186
p2469,Craig Liddle,Defender,England,10/21/1971,180
p247286,Kyle Jameson,Defender,England,9/11/1998,183
p247421,Jack Bodenham,Defender,Wales,9/29/1999,\N
p247510,Kornelius Normann Hansen,Midfielder,Norway,5/6/2001,175
p247620,Oladapo Afolayan,Forward,England,9/11/1997,180
p247632,Pedro Neto,Forward,Portugal,3/9/2000,172
p247700,Rarmani Edmonds-Green,Defender,England,1/14/1999,\N
p2478,Peter Duffield,Forward,England,2/4/1965,168
p2480,Marco Gabbiadini,Forward,England,1/20/1968,178
p248164,Viljami Sinisalo,Goalkeeper,Finland,10/11/2001,\N
p2482,Lee Power,Forward,England,6/30/1972,183
p248504,Nabili Zoubdi Touaizi,Forward,Morocco,2/1/2001,\N
p248506,Arnau Puigmal,Midfielder,Spain,1/10/2001,173
p248508,Pablo Moreno,Forward,Spain,5/3/2002,174
p248520,Aaron Pressley,Forward,Scotland,11/7/2001,189
p248719,Warren O'Hora,Defender,Ireland,4/19/1999,\N
p2488,Jon Gittens,Defender,England,1/22/1964,183
p248852,Tom Smith,Goalkeeper,England,1/30/2002,\N
p248853,Dynel Simeu,Defender,England,3/13/2002,186
p248855,Harrison Sohna,Midfielder,England,7/1/2002,\N
p248937,Sam Greenwood,Forward,England,1/26/2002,185
p2493,Peter Butler,Midfielder,England,8/26/1966,175
p2497,Neil Heaney,Forward,England,8/11/1972,175
p249931,Josh Gordon,Forward,England,10/10/1994,178
p250081,Ryan Hill,Midfielder,England,3/19/1998,\N
p2502,Mark Prudhoe,,England,11/8/1963,183
p250370,Nathan Bishop,Goalkeeper,England,10/15/1999,185
p250604,Owen Otasowie,Midfielder,United States,1/6/2001,191
p250659,Benjamín Garré,Midfielder,Argentina,7/11/2000,172
p250720,Jacob Montes,Midfielder,United States,10/20/1998,\N
p2513,Jamie Murphy,Midfielder,Scotland,8/28/1989,178
p25192,Dino Toppmöller,Midfielder,Germany,11/23/1980,188
p2521,Mike Pollitt,Goalkeeper,England,2/29/1972,193
p25243,Lee Dong-Gook,Forward,South Korea,4/29/1979,187
p2527,Rob Scott,Defender,England,8/15/1973,185
p2545,Andy Clarke,Forward,England,7/22/1967,178
p2551,Andy Turner,Midfielder,Northern Ireland,3/23/1975,178
p2554,Paul Pettinger,Goalkeeper,England,10/1/1975,183
p25555,Moustapha Salifou,Midfielder,Togo,6/1/1983,180
p2556,Kevin Watson,Midfielder,England,1/3/1974,183
p2558,Vance Warner,Defender,England,9/3/1974,180
p2559,Simon Davies,Midfielder,Wales,10/23/1979,178
p2562,Adam Drury,Defender,England,8/29/1978,180
p2570,Matthew Etherington,Midfielder,England,8/14/1981,178
p2572,David Farrell,Midfielder,England,11/11/1971,180
p2589,Paul Rogers,Midfielder,England,3/21/1965,183
p2594,Lee Glover,Forward,England,4/24/1970,178
p2619,Lee Howey,Defender,England,4/1/1969,188
p2628,Steve Howard,Forward,Scotland,5/10/1976,191
p2632,Ian Hendon,Defender,England,12/5/1971,183
p2636,Richard Hope,Defender,England,6/22/1978,188
p2638,Duncan Spedding,Midfielder,England,9/7/1977,185
p2641,Tony Dobson,Defender,England,2/5/1969,185
p2647,Paul Wilkinson,Forward,England,10/30/1964,185
p2659,Aidan Newhouse,Forward,England,5/23/1972,188
p2663,Glyn Thompson,Goalkeeper,England,2/24/1981,185
p2665,Jon Sheffield,Goalkeeper,England,2/1/1969,180
p2667,Jon Ashton,Defender,England,10/4/1982,188
p26719,Rene Gilmartin,Goalkeeper,Ireland,5/31/1987,196
p26725,José Enrique,Defender,Spain,1/23/1986,184
p26744,Ramon Calliste,Forward,Wales,12/16/1985,188
p26748,Ibrahim Sissoko,Midfielder,Mali,0000-00-00,177
p26749,Rúrik Gíslason,Forward,Iceland,2/25/1988,184
p26754,Franck Songo'o,Forward,Cameroon,5/14/1987,178
p26756,Doni,Goalkeeper,Brazil,10/22/1979,194
p2677,David Kerr,Midfielder,Scotland,9/6/1974,180
p2679,Neil Thompson,Defender,England,10/2/1963,180
p26793,Martin Skrtel,Defender,Slovakia,12/15/1984,191
p26794,Jan Kozak,Midfielder,Slovakia,4/22/1980,192
p26806,Markus Rosenberg,Forward,Sweden,9/27/1982,185
p2682,Sean McCarthy,Forward,England,9/12/1967,183
p26836,Sekou Baradji,Defender,France,0000-00-00,\N
p2684,Paul McGregor,Forward,England,12/17/1974,178
p26883,Nikola Zigic,Forward,Serbia,9/25/1980,202
p26900,Peter Odemwingie,Forward,Nigeria,7/15/1981,182
p26901,Kevin Mirallas,Midfielder,Belgium,10/5/1987,182
p26909,Manuel Fernandes,,Portugal,2/5/1986,176
p2692,Chris Fairclough,Defender,England,4/12/1964,180
p26921,Arouna Koné,Forward,Cote D`Ivoire,0000-00-00,\N
p2702,Robbie Herrera,Midfielder,England,6/12/1970,170
p2710,Ken Veysey,Goalkeeper,England,6/8/1967,\N
p2722,Michael Boulding,Forward,England,2/8/1976,178
p27258,Anderson,Midfielder,Brazil,4/13/1988,176
p27261,William Kvist,Midfielder,Denmark,2/24/1985,184
p2729,David Linighan,Defender,England,1/9/1965,188
p2730,Andy Dawson,Defender,England,10/20/1978,175
p2733,Mark Blake,Midfielder,England,12/16/1970,183
p27334,Mathieu Debuchy,Defender,France,7/28/1985,176
p27335,Stephan Lichtsteiner,Defender,Switzerland,1/16/1984,182
p27341,Yohan Cabaye,Midfielder,France,1/14/1986,174
p27348,Gabriel Tamas,Defender,Romania,11/9/1983,188
p2739,Matt Bound,Defender,England,11/9/1972,188
p27421,Matthew Reed,Goalkeeper,England,12/24/1986,183
p27422,Anthony Stokes,Forward,Ireland,7/25/1988,180
p27429,Ben Gill,Midfielder,England,10/9/1987,175
p2743,Steve Agnew,Midfielder,England,11/9/1965,178
p27431,Peter Till,Midfielder,England,9/7/1985,180
p27432,Marcos Painter,Defender,Ireland,8/17/1986,183
p27435,Andrew McNeil,Goalkeeper,Scotland,1/19/1987,182
p27436,David McGoldrick,Midfielder,Ireland,11/29/1987,183
p27440,Simon Cox,Forward,Ireland,4/28/1987,180
p27447,Robert Milsom,Midfielder,England,1/2/1987,180
p2745,Bobby Mimms,Goalkeeper,England,10/12/1963,188
p27450,Gabriel Agbonlahor,Forward,England,10/13/1986,180
p27462,Jesús Gámez,Defender,Spain,4/10/1985,177
p27471,Lee Martin,Midfielder,England,2/9/1987,180
p2748,John Williams,Forward,England,11/5/1968,188
p27498,Ishmel Demontagnac,Midfielder,England,6/15/1988,178
p27503,Sone Aluko,Forward,Nigeria,2/19/1989,173
p27522,Robert Koren,Midfielder,Slovenia,9/20/1980,173
p27581,Zheng Zhi,Midfielder,China,8/20/1980,181
p2763,Keith Hill,Defender,England,5/17/1969,183
p27671,Stéphane Mbia,Defender,Cameroon,5/20/1986,189
p27674,Arnold Mvuemba,Midfielder,France,1/28/1985,172
p27685,Adriano Basso,Goalkeeper,Brazil,4/18/1975,185
p27694,Luke Joyce,Midfielder,England,7/9/1987,175
p27695,Joey Waterhouse,Defender,England,10/10/1988,178
p27696,Fabrice Muamba,Midfielder,England,4/6/1988,188
p27697,Nicklas Bendtner,Forward,Denmark,1/16/1988,193
p27698,Matthew Connolly,Defender,England,9/24/1987,188
p27700,Nicky Law,Midfielder,England,3/29/1988,178
p27704,Matthew Birley,Midfielder,England,7/26/1986,173
p27705,Adam Eckersley,Defender,England,9/7/1985,180
p27706,Ritchie Jones,Midfielder,England,9/26/1986,188
p27707,Darron Gibson,Midfielder,Ireland,10/25/1987,183
p27709,Mark Ricketts,Defender,England,10/7/1984,183
p27770,Birkir Bjarnason,Midfielder,Iceland,5/27/1988,183
p27789,Fernandinho,Midfielder,Brazil,5/4/1985,179
p27792,Elano,Midfielder,Brazil,6/14/1981,174
p27794,Borja Valero,Midfielder,Spain,1/12/1985,175
p27845,James Dormand,Goalkeeper,England,11/15/1986,195
p27847,Aaron Brown,Midfielder,England,6/23/1983,193
p27853,Steve Drench,Goalkeeper,England,9/11/1985,185
p27922,Martin Foster,Midfielder,England,10/29/1977,165
p2806,Dave Barnes,Defender,England,11/16/1961,183
p2808,Steve Wood,Midfielder,England,6/23/1963,175
p28082,Ralf Fährmann,Goalkeeper,Germany,9/27/1988,197
p28097,Niko Kranjcar,Midfielder,Croatia,8/13/1984,186
p28100,Kris Gate,Defender,England,1/1/1985,170
p2813,Terry Fleming,Midfielder,England,5/1/1973,175
p28137,Daniel Cousin,Forward,Gabon,2/7/1977,187
p28145,Jimmy Kébé,Midfielder,Mali,1/19/1984,187
p28146,Benoit Assou-Ekotto,Defender,Cameroon,3/24/1984,178
p28147,Mohamed Diamé,Midfielder,Senegal,6/14/1987,184
p2815,Martin Ling,Midfielder,England,7/15/1966,170
p28157,David Goodwillie,Forward,Scotland,3/28/1989,175
p28160,Mario Suárez,Midfielder,Spain,2/24/1987,188
p28183,Grétar Steinsson,Defender,Iceland,1/9/1982,189
p28192,Zac Jones,Goalkeeper,England,11/24/1988,181
p2821,Paul Miller,Midfielder,England,1/31/1968,183
p28221,Gary Hooper,Forward,England,1/26/1988,175
p28225,Kerrea Gilbert,Defender,England,2/28/1987,175
p2823,Lee Philpott,Midfielder,England,2/21/1970,178
p2824,Roger Joseph,Defender,England,12/24/1965,180
p28244,George Boyd,Midfielder,Scotland,10/2/1985,186
p2825,Alan Marriott,Goalkeeper,England,3/9/1978,185
p2826,Martyn Booty,Defender,England,5/30/1971,173
p2827,Peter Gain,Midfielder,Ireland,11/11/1976,185
p28276,Sam Wedgbury,Midfielder,England,2/26/1989,183
p28296,Denes Rosa,Midfielder,Hungary,4/7/1977,174
p28301,Cheick Tioté,Midfielder,Cote D`Ivoire,0000-00-00,\N
p28304,Patrik Anttonen,Midfielder,Sweden,3/6/1980,178
p2831,Simon Coleman,Defender,England,6/13/1968,183
p28313,Stanislav Manolev,Defender,Bulgaria,12/16/1985,185
p2832,David Phillips,Midfielder,Wales,7/29/1963,178
p28335,Martin Latka,Midfielder,Czech Republic,9/28/1984,193
p28342,Marcel Gecov,Midfielder,Czech Republic,1/1/1988,182
p2835,Paul Smith,Midfielder,England,1/25/1976,180
p28378,Tommy Elphick,Defender,England,9/7/1987,180
p28386,José Crespo,Defender,Spain,2/9/1987,185
p28392,Christian Bolaños,,Costa Rica,5/17/1984,175
p2843,Andrew Harris,Defender,England,2/26/1977,180
p28434,Diego Lugano,Defender,Uruguay,11/2/1980,188
p28435,Mineiro,Midfielder,Brazil,8/2/1975,175
p28440,Denilson,Midfielder,Brazil,2/16/1988,182
p28448,Lee Cattermole,Midfielder,England,3/21/1988,178
p2845,Josh Low,Midfielder,Wales,2/15/1979,189
p28461,Sergio Peter,Midfielder,Germany,10/12/1986,173
p28462,Sam Baldock,Forward,England,3/15/1989,170
p28468,Craig Gardner,Defender,England,11/25/1986,178
p2848,Iyseden Christie,Forward,England,11/14/1976,183
p2849,Scott Houghton,Midfielder,England,10/22/1971,170
p28491,Ali Al Habsi,Goalkeeper,Oman,12/30/1981,194
p28493,Tuomas Haapala,Midfielder,Finland,4/20/1979,178
p28494,Ingi Højsted,Midfielder,Faroe Islands,11/12/1985,174
p28495,John Obi Mikel,Midfielder,Nigeria,4/22/1987,188
p28496,Paul Anderson,Midfielder,England,7/23/1988,175
p28499,Wes Hoolahan,Midfielder,Ireland,5/20/1982,168
p2850,O'Neill Donaldson,Forward,England,11/24/1969,185
p28507,James Walker,Forward,England,11/25/1987,180
p28508,Ryan Crowther,Midfielder,England,9/17/1988,179
p2852,Mark Platts,Midfielder,England,5/23/1979,173
p28528,Asa Hall,Defender,England,11/29/1986,188
p28534,Bédi Buval,Midfielder,Martinique,6/16/1986,187
p28535,Robert Sissons,Midfielder,England,9/29/1988,173
p28536,James Sinclair,Forward,England,10/22/1987,168
p28537,Sam Ashton,Goalkeeper,England,10/9/1986,180
p28538,Paul Hopkins,Forward,England,11/29/1986,173
p28539,Nick Wright,Defender,England,11/25/1987,185
p28541,Fraizer Campbell,Forward,England,9/13/1987,172
p28554,Samir Nasri,Midfielder,France,6/26/1987,175
p28565,Michael Mancienne,Defender,England,1/8/1988,184
p28566,Abou Diaby,Midfielder,France,5/11/1986,191
p28568,Jamie O'Hara,Midfielder,England,9/25/1986,180
p28570,Luis Jiménez,,Chile,6/17/1984,182
p28573,Antonio Nocerino,Midfielder,Italy,4/9/1985,175
p28575,Gláuber,Defender,Brazil,8/5/1983,190
p28586,Jared Hodgkiss,Defender,England,11/15/1986,168
p28587,Stuart Nicholson,Forward,England,2/3/1987,178
p28588,Joel Griffiths,Midfielder,Australia,8/21/1979,181
p28593,Victor Anichebe,Forward,Nigeria,4/23/1988,191
p28597,Sam Williams,Forward,England,6/9/1987,185
p28599,James Wesolowski,Midfielder,Australia,8/25/1987,172
p28608,Guillermo Franco,Forward,Mexico,11/3/1976,181
p28609,Adam Legzdins,Goalkeeper,England,11/28/1986,190
p28612,Kevin Smith,Forward,Scotland,3/20/1987,178
p28635,Patrick Boyle,Defender,Scotland,3/20/1987,178
p28648,Hossam Ghaly,Midfielder,Egypt,12/15/1981,183
p28649,Madjid Bougherra,Defender,Algeria,10/7/1982,190
p28650,Williams Martínez,Defender,Uruguay,0000-00-00,\N
p28654,Martin Olsson,Defender,Sweden,5/17/1988,178
p28655,Daniel Jones,Defender,England,12/23/1986,188
p28657,Filipe Morais,Midfielder,Portugal,11/21/1985,175
p28687,Chris Robertson,Defender,Scotland,10/11/1985,191
p28690,Pablo Hernández,Midfielder,Spain,4/11/1985,173
p2875,Barry Richardson,,England,5/8/1969,185
p2882,Guy Branston,Defender,England,1/9/1979,185
p2892,Michael Barron,Defender,England,12/22/1974,180
p2894,Rob Newman,Defender,England,12/13/1963,188
p2902,David Brown,Forward,England,10/2/1978,178
p2906,John Eyre,Forward,England,10/9/1974,185
p2907,Michael Duff,Defender,Northern Ireland,1/11/1978,185
p2912,Andy Dibble,Goalkeeper,England,5/8/1965,188
p2933,Chris Freestone,Forward,England,4/9/1971,180
p2941,Richard Walker,Forward,England,11/9/1971,178
p2953,Paul Crichton,Goalkeeper,England,10/3/1968,185
p2958,Richard Barker,Forward,England,5/30/1975,183
p2964,Tommy Miller,Midfielder,England,1/8/1979,185
p2968,Glen Little,Midfielder,England,10/15/1975,191
p2969,Paul Cook,Midfielder,England,2/22/1967,180
p2970,Simon Davies,Midfielder,Wales,4/23/1974,183
p2974,Sam Shilton,Midfielder,England,7/21/1978,178
p29788,Jostein Flo,Forward,Norway,10/3/1964,192
p2987,Stuart Whittaker,Midfielder,England,1/2/1975,170
p2994,Tom Cowan,Defender,Scotland,6/28/1969,174
p2999,Rae Ingram,Defender,England,12/6/1974,180
p3,Ryan Giggs,Midfielder,Wales,11/29/1973,180
p3003,Neil Tolson,Forward,England,10/25/1973,191
p3004,Tony Caig,,England,4/11/1974,183
p3005,Andrew Couzens,Defender,England,6/4/1975,175
p3008,John Hills,Defender,England,4/21/1978,185
p3009,Russell Beardsmore,Midfielder,England,9/28/1968,168
p3010,David Bardsley,Defender,England,9/11/1964,178
p3011,Clarke Carlisle,Defender,England,10/14/1979,191
p3013,Martin Carruthers,Forward,England,8/7/1972,180
p3015,Ian Cox,Defender,Trinidad & Tobago,3/25/1971,183
p3021,Brett Ormerod,Forward,England,10/18/1976,178
p3022,Mark Tinkler,Midfielder,England,10/24/1974,188
p3024,Marvin Bryan,Midfielder,England,8/2/1975,183
p3031,Paul Beesley,Defender,England,7/21/1965,185
p3032,Carl Fletcher,Midfielder,Wales,4/7/1980,178
p3037,Daniel Coid,Defender,England,10/3/1981,180
p3039,Adam Rachel,Goalkeeper,England,12/10/1976,180
p3040,Eddie Howe,Defender,England,11/29/1977,180
p3044,Tom Evans,Goalkeeper,England,12/31/1976,183
p3045,Nigel Worthington,Defender,Northern Ireland,11/4/1961,180
p3046,Richard Hughes,Midfielder,Scotland,6/25/1979,175
p3047,Scott Mean,Midfielder,England,12/13/1973,180
p3050,Neil Cutler,,England,9/3/1976,185
p3059,Mattie Woods,Defender,England,9/9/1976,185
p3060,Steve Robinson,Midfielder,Northern Ireland,12/10/1974,173
p3063,Mark Stein,Forward,England,1/28/1966,168
p3074,Christer Warren,Forward,England,10/10/1974,180
p3075,Gordon Watson,Forward,England,3/20/1971,178
p3079,Danny Boxall,Defender,England,8/25/1977,180
p3081,Robert Quinn,Midfielder,England,11/8/1976,180
p3083,Darren Powell,Defender,England,3/10/1976,193
p3084,Paul Williams,Defender,England,9/11/1969,170
p3088,Gavin Mahon,Midfielder,England,1/2/1977,185
p3090,Lee Hodges,Midfielder,England,3/2/1978,183
p3092,Chris Swailes,Defender,England,10/19/1970,188
p3096,Andrew Scott,Forward,England,8/2/1972,185
p3098,John Gayle,Forward,England,7/30/1964,188
p3100,Martin Rowlands,Midfielder,Ireland,2/8/1979,175
p3102,Tony Folan,Midfielder,Ireland,9/18/1978,178
p3109,Trevor Challis,Defender,England,10/23/1975,170
p3112,Andy Thomson,Defender,England,3/28/1974,191
p3115,David Hillier,Midfielder,England,12/19/1969,178
p3116,Michael Meaker,Midfielder,Wales,8/18/1971,180
p3117,Jamie Cureton,Forward,England,8/28/1975,173
p3118,Jason Roberts,Forward,Grenada,1/25/1978,185
p3119,Paddy Kenny,Goalkeeper,Ireland,5/17/1978,185
p3120,Brian Linighan,Defender,England,2/11/1973,185
p3128,Steve Redmond,Defender,England,2/11/1967,180
p3129,Gary Bull,Forward,England,6/12/1966,175
